engagement_id,user_id,module_id,topic_category,quiz_score,completion_flag,time_spent_seconds,attempts,difficulty_level,session_timestamp,language_used
ENG_000910,USR_00185,LIT_006,interest_rates,63,False,728,3,4,2025-07-27T00:00:00,kn
ENG_000911,USR_00186,LIT_005,budgeting,70,True,926,2,3,2025-07-10T00:00:00,en
ENG_000912,USR_00186,LIT_004,upi_safety,100,False,722,1,2,2025-07-14T00:00:00,en
ENG_000913,USR_00186,LIT_002,loans,73,True,734,1,4,2025-07-24T00:00:00,hi
ENG_000914,USR_00186,LIT_001,credit,65,True,410,3,3,2025-08-13T00:00:00,hi
ENG_000915,USR_00186,LIT_006,interest_rates,65,True,495,1,4,2025-08-05T00:00:00,hi
ENG_000916,USR_00187,LIT_002,loans,87,True,497,1,4,2025-07-10T00:00:00,en
ENG_000917,USR_00187,LIT_001,credit,92,True,423,1,3,2025-07-07T00:00:00,ta
ENG_000918,USR_00187,LIT_006,interest_rates,74,False,394,1,4,2025-07-14T00:00:00,ta
ENG_000919,USR_00187,LIT_004,upi_safety,74,True,723,1,2,2025-08-14T00:00:00,ta
ENG_000920,USR_00187,LIT_005,budgeting,61,True,474,3,3,2025-08-24T00:00:00,en
ENG_000921,USR_00188,LIT_001,credit,57,True,223,3,3,2025-07-14T00:00:00,ta
ENG_000922,USR_00188,LIT_005,budgeting,77,False,683,1,3,2025-07-24T00:00:00,ta
ENG_000923,USR_00188,LIT_004,upi_safety,74,True,788,1,2,2025-08-03T00:00:00,ta
ENG_000924,USR_00188,LIT_006,interest_rates,82,True,742,1,4,2025-07-23T00:00:00,ta
ENG_000925,USR_00188,LIT_003,savings,63,False,120,1,2,2025-07-23T00:00:00,ta
ENG_000926,USR_00189,LIT_001,credit,84,True,432,1,3,2025-07-05T00:00:00,kn
ENG_000927,USR_00189,LIT_006,interest_rates,68,True,729,2,4,2025-07-13T00:00:00,kn
ENG_000928,USR_00189,LIT_004,upi_safety,100,True,480,1,2,2025-07-13T00:00:00,kn
ENG_000929,USR_00189,LIT_003,savings,54,False,754,2,2,2025-08-06T00:00:00,en
ENG_000930,USR_00189,LIT_002,loans,45,True,716,3,4,2025-07-30T00:00:00,kn
ENG_000931,USR_00189,LIT_005,budgeting,65,True,476,2,3,2025-07-26T00:00:00,kn
ENG_000932,USR_00190,LIT_001,credit,70,True,630,2,3,2025-07-02T00:00:00,te
ENG_000933,USR_00190,LIT_002,loans,57,True,149,1,4,2025-07-10T00:00:00,te
ENG_000934,USR_00190,LIT_004,upi_safety,80,False,718,1,2,2025-07-11T00:00:00,te
ENG_000935,USR_00190,LIT_003,savings,63,True,645,3,2,2025-07-30T00:00:00,te
ENG_000936,USR_00191,LIT_001,credit,95,True,926,1,3,2025-07-05T00:00:00,kn
ENG_000937,USR_00191,LIT_005,budgeting,91,True,448,1,3,2025-07-15T00:00:00,kn
ENG_000938,USR_00191,LIT_003,savings,75,True,567,1,2,2025-07-28T00:00:00,kn
ENG_000939,USR_00191,LIT_006,interest_rates,44,True,626,2,4,2025-08-11T00:00:00,en
ENG_000940,USR_00192,LIT_004,upi_safety,100,True,331,1,2,2025-07-02T00:00:00,en
ENG_000941,USR_00192,LIT_001,credit,67,True,699,2,3,2025-07-13T00:00:00,hi
ENG_000942,USR_00192,LIT_003,savings,47,True,818,3,2,2025-08-02T00:00:00,en
ENG_000943,USR_00192,LIT_005,budgeting,78,True,461,1,3,2025-08-10T00:00:00,en
ENG_000944,USR_00192,LIT_002,loans,77,True,385,1,4,2025-07-28T00:00:00,hi
ENG_000945,USR_00192,LIT_006,interest_rates,55,False,529,3,4,2025-07-28T00:00:00,en
ENG_000946,USR_00193,LIT_006,interest_rates,92,True,369,1,4,2025-07-06T00:00:00,en
ENG_000947,USR_00193,LIT_004,upi_safety,49,True,542,2,2,2025-07-24T00:00:00,hi
ENG_000948,USR_00193,LIT_003,savings,58,True,622,2,2,2025-07-12T00:00:00,hi
ENG_000949,USR_00193,LIT_005,budgeting,79,True,684,1,3,2025-08-02T00:00:00,en
ENG_000950,USR_00193,LIT_002,loans,85,True,746,1,4,2025-07-24T00:00:00,hi
ENG_000951,USR_00194,LIT_005,budgeting,74,True,568,1,3,2025-07-03T00:00:00,hi
ENG_000952,USR_00194,LIT_003,savings,76,True,767,1,2,2025-07-22T00:00:00,hi
ENG_000953,USR_00194,LIT_002,loans,81,True,545,1,4,2025-08-05T00:00:00,hi
ENG_000954,USR_00194,LIT_006,interest_rates,63,True,525,2,4,2025-07-16T00:00:00,en
ENG_000955,USR_00194,LIT_001,credit,80,True,644,1,3,2025-07-23T00:00:00,en
ENG_000956,USR_00194,LIT_004,upi_safety,67,True,641,1,2,2025-07-29T00:00:00,hi
ENG_000957,USR_00195,LIT_004,upi_safety,68,True,407,1,2,2025-07-08T00:00:00,en
ENG_000958,USR_00195,LIT_005,budgeting,47,False,672,3,3,2025-07-19T00:00:00,hi
ENG_000959,USR_00195,LIT_001,credit,77,True,883,1,3,2025-07-23T00:00:00,en
ENG_000960,USR_00195,LIT_002,loans,68,True,949,2,4,2025-08-03T00:00:00,hi
ENG_000961,USR_00196,LIT_001,credit,97,True,546,1,3,2025-07-04T00:00:00,en
ENG_000962,USR_00196,LIT_004,upi_safety,72,True,577,1,2,2025-07-06T00:00:00,mr
ENG_000963,USR_00196,LIT_003,savings,55,True,377,2,2,2025-08-01T00:00:00,mr
ENG_000964,USR_00196,LIT_006,interest_rates,48,True,627,3,4,2025-08-11T00:00:00,en
ENG_000965,USR_00196,LIT_005,budgeting,82,True,421,1,3,2025-08-22T00:00:00,en
ENG_000966,USR_00196,LIT_002,loans,72,True,682,1,4,2025-08-09T00:00:00,en
ENG_000967,USR_00197,LIT_004,upi_safety,77,True,189,1,2,2025-07-07T00:00:00,te
ENG_000968,USR_00197,LIT_002,loans,68,True,678,3,4,2025-07-11T00:00:00,en
ENG_000969,USR_00197,LIT_003,savings,56,True,120,3,2,2025-08-04T00:00:00,te
ENG_000970,USR_00197,LIT_005,budgeting,65,True,641,2,3,2025-08-06T00:00:00,te
ENG_000971,USR_00197,LIT_001,credit,60,True,798,2,3,2025-08-18T00:00:00,te
ENG_000972,USR_00198,LIT_005,budgeting,44,True,733,2,3,2025-07-09T00:00:00,ta
ENG_000973,USR_00198,LIT_003,savings,62,True,535,2,2,2025-07-07T00:00:00,ta
ENG_000974,USR_00198,LIT_002,loans,52,False,1013,3,4,2025-08-01T00:00:00,ta
ENG_000975,USR_00198,LIT_006,interest_rates,81,True,728,1,4,2025-08-13T00:00:00,ta
ENG_000976,USR_00199,LIT_004,upi_safety,94,True,751,1,2,2025-07-10T00:00:00,en
ENG_000977,USR_00199,LIT_003,savings,95,True,700,1,2,2025-07-10T00:00:00,hi
ENG_000978,USR_00199,LIT_002,loans,69,True,398,1,4,2025-07-21T00:00:00,en
ENG_000979,USR_00200,LIT_001,credit,59,True,762,1,3,2025-07-07T00:00:00,mr
ENG_000980,USR_00200,LIT_004,upi_safety,74,True,945,1,2,2025-07-20T00:00:00,mr
ENG_000981,USR_00200,LIT_005,budgeting,47,True,637,1,3,2025-08-01T00:00:00,mr
ENG_000982,USR_00200,LIT_003,savings,58,True,291,3,2,2025-08-11T00:00:00,en
ENG_000983,USR_00201,LIT_001,credit,68,True,456,3,3,2025-07-07T00:00:00,mr
ENG_000984,USR_00201,LIT_004,upi_safety,64,True,703,1,2,2025-07-14T00:00:00,en
ENG_000985,USR_00201,LIT_003,savings,65,False,467,3,2,2025-07-21T00:00:00,mr
ENG_000986,USR_00201,LIT_002,loans,64,True,746,2,4,2025-07-17T00:00:00,en
ENG_000987,USR_00201,LIT_005,budgeting,78,True,817,1,3,2025-08-07T00:00:00,en
ENG_000988,USR_00201,LIT_006,interest_rates,64,True,425,3,4,2025-08-29T00:00:00,mr
ENG_000989,USR_00202,LIT_006,interest_rates,82,True,695,1,4,2025-07-02T00:00:00,hi
ENG_000990,USR_00202,LIT_002,loans,74,False,523,1,4,2025-07-08T00:00:00,hi
ENG_000991,USR_00202,LIT_004,upi_safety,88,True,528,1,2,2025-07-15T00:00:00,hi
ENG_000992,USR_00202,LIT_005,budgeting,39,False,992,2,3,2025-07-22T00:00:00,hi
ENG_000993,USR_00203,LIT_003,savings,75,True,506,1,2,2025-07-16T00:00:00,hi
ENG_000994,USR_00203,LIT_004,upi_safety,47,False,916,1,2,2025-07-14T00:00:00,en
ENG_000995,USR_00203,LIT_002,loans,71,False,489,1,4,2025-07-28T00:00:00,hi
ENG_000996,USR_00203,LIT_001,credit,91,True,665,1,3,2025-08-15T00:00:00,hi
ENG_000997,USR_00203,LIT_005,budgeting,72,True,541,1,3,2025-08-12T00:00:00,en
ENG_000998,USR_00204,LIT_004,upi_safety,56,True,428,3,2,2025-07-06T00:00:00,hi
ENG_000999,USR_00204,LIT_002,loans,82,True,461,1,4,2025-07-19T00:00:00,en
ENG_001000,USR_00204,LIT_006,interest_rates,63,True,572,1,4,2025-07-16T00:00:00,en
ENG_001001,USR_00204,LIT_005,budgeting,65,False,817,2,3,2025-08-01T00:00:00,hi
ENG_001002,USR_00204,LIT_003,savings,63,False,859,2,2,2025-08-01T00:00:00,hi
ENG_001003,USR_00204,LIT_001,credit,80,True,296,1,3,2025-08-21T00:00:00,hi
ENG_001004,USR_00205,LIT_001,credit,70,True,650,3,3,2025-07-07T00:00:00,en
ENG_001005,USR_00205,LIT_005,budgeting,52,True,476,1,3,2025-07-21T00:00:00,en
ENG_001006,USR_00205,LIT_006,interest_rates,86,True,635,1,4,2025-07-27T00:00:00,hi
ENG_001007,USR_00205,LIT_004,upi_safety,64,True,462,3,2,2025-07-16T00:00:00,hi
ENG_001008,USR_00206,LIT_003,savings,71,False,802,1,2,2025-07-08T00:00:00,en
ENG_001009,USR_00206,LIT_002,loans,78,True,590,1,4,2025-07-06T00:00:00,en
ENG_001010,USR_00206,LIT_006,interest_rates,76,True,484,1,4,2025-07-30T00:00:00,mr
ENG_001011,USR_00206,LIT_004,upi_safety,81,True,699,1,2,2025-07-25T00:00:00,en
ENG_001012,USR_00207,LIT_003,savings,77,True,672,1,2,2025-07-04T00:00:00,mr
ENG_001013,USR_00207,LIT_001,credit,71,True,787,1,3,2025-07-19T00:00:00,mr
ENG_001014,USR_00207,LIT_004,upi_safety,69,True,750,3,2,2025-07-27T00:00:00,mr
ENG_001015,USR_00207,LIT_005,budgeting,60,True,953,2,3,2025-08-14T00:00:00,mr
ENG_001016,USR_00208,LIT_001,credit,100,True,747,1,3,2025-07-03T00:00:00,hi
ENG_001017,USR_00208,LIT_002,loans,91,True,925,1,4,2025-07-13T00:00:00,hi
ENG_001018,USR_00208,LIT_006,interest_rates,65,True,855,3,4,2025-07-27T00:00:00,hi
ENG_001019,USR_00208,LIT_003,savings,87,True,695,1,2,2025-07-16T00:00:00,hi
ENG_001020,USR_00208,LIT_005,budgeting,64,True,969,3,3,2025-08-15T00:00:00,hi
ENG_001021,USR_00208,LIT_004,upi_safety,67,False,758,1,2,2025-08-25T00:00:00,hi
ENG_001022,USR_00209,LIT_003,savings,77,True,520,1,2,2025-07-12T00:00:00,mr
ENG_001023,USR_00209,LIT_006,interest_rates,71,True,460,1,4,2025-07-13T00:00:00,en
ENG_001024,USR_00209,LIT_002,loans,53,True,305,2,4,2025-07-27T00:00:00,mr
ENG_001025,USR_00210,LIT_002,loans,64,True,739,1,4,2025-07-11T00:00:00,hi
ENG_001026,USR_00210,LIT_001,credit,49,True,314,1,3,2025-07-22T00:00:00,en
ENG_001027,USR_00210,LIT_003,savings,77,True,667,1,2,2025-08-04T00:00:00,en
ENG_001028,USR_00210,LIT_004,upi_safety,78,False,265,1,2,2025-08-04T00:00:00,hi
ENG_001029,USR_00210,LIT_006,interest_rates,72,True,597,1,4,2025-07-29T00:00:00,hi
ENG_001030,USR_00211,LIT_002,loans,71,True,451,1,4,2025-07-15T00:00:00,en
ENG_001031,USR_00211,LIT_001,credit,87,True,438,1,3,2025-07-26T00:00:00,hi
ENG_001032,USR_00211,LIT_005,budgeting,86,True,446,1,3,2025-07-13T00:00:00,hi
ENG_001033,USR_00211,LIT_004,upi_safety,47,False,486,2,2,2025-07-29T00:00:00,hi
ENG_001034,USR_00212,LIT_006,interest_rates,59,True,524,3,4,2025-07-12T00:00:00,hi
ENG_001035,USR_00212,LIT_002,loans,82,True,380,1,4,2025-07-10T00:00:00,en
ENG_001036,USR_00212,LIT_003,savings,57,True,336,3,2,2025-07-27T00:00:00,en
ENG_001037,USR_00212,LIT_001,credit,78,True,558,1,3,2025-07-17T00:00:00,hi
ENG_001038,USR_00212,LIT_004,upi_safety,61,True,737,1,2,2025-08-23T00:00:00,hi
ENG_001039,USR_00213,LIT_002,loans,79,True,478,1,4,2025-07-15T00:00:00,en
ENG_001040,USR_00213,LIT_003,savings,52,True,746,2,2,2025-07-20T00:00:00,en
ENG_001041,USR_00213,LIT_005,budgeting,77,False,477,1,3,2025-07-15T00:00:00,en
ENG_001042,USR_00213,LIT_001,credit,100,True,434,1,3,2025-07-21T00:00:00,hi
ENG_001043,USR_00214,LIT_006,interest_rates,56,False,399,2,4,2025-07-02T00:00:00,hi
ENG_001044,USR_00214,LIT_004,upi_safety,69,True,545,3,2,2025-07-07T00:00:00,hi
ENG_001045,USR_00214,LIT_001,credit,57,True,812,3,3,2025-07-25T00:00:00,hi
ENG_001046,USR_00214,LIT_005,budgeting,77,True,832,1,3,2025-07-22T00:00:00,hi
ENG_001047,USR_00214,LIT_002,loans,71,True,539,1,4,2025-08-24T00:00:00,hi
ENG_001048,USR_00214,LIT_003,savings,58,False,533,1,2,2025-08-24T00:00:00,en
ENG_001049,USR_00215,LIT_004,upi_safety,83,True,123,1,2,2025-07-15T00:00:00,en
ENG_001050,USR_00215,LIT_003,savings,52,True,569,1,2,2025-07-26T00:00:00,hi
ENG_001051,USR_00215,LIT_005,budgeting,65,True,524,1,3,2025-07-25T00:00:00,en
ENG_001052,USR_00215,LIT_001,credit,56,False,686,2,3,2025-07-23T00:00:00,hi
ENG_001053,USR_00215,LIT_002,loans,56,True,698,1,4,2025-07-23T00:00:00,hi
ENG_001054,USR_00215,LIT_006,interest_rates,78,False,538,1,4,2025-08-14T00:00:00,hi
ENG_001055,USR_00216,LIT_002,loans,63,True,358,2,4,2025-07-01T00:00:00,hi
ENG_001056,USR_00216,LIT_006,interest_rates,53,True,312,1,4,2025-07-11T00:00:00,hi
ENG_001057,USR_00216,LIT_003,savings,44,True,774,3,2,2025-07-28T00:00:00,en
ENG_001058,USR_00217,LIT_001,credit,67,True,517,1,3,2025-07-15T00:00:00,kn
ENG_001059,USR_00217,LIT_005,budgeting,88,True,631,1,3,2025-07-18T00:00:00,kn
ENG_001060,USR_00217,LIT_006,interest_rates,75,True,121,1,4,2025-07-13T00:00:00,kn
ENG_001061,USR_00217,LIT_003,savings,46,True,120,1,2,2025-07-26T00:00:00,en
ENG_001062,USR_00217,LIT_002,loans,51,True,399,3,4,2025-08-08T00:00:00,en
ENG_001063,USR_00217,LIT_004,upi_safety,62,True,321,1,2,2025-08-14T00:00:00,kn
ENG_001064,USR_00218,LIT_002,loans,69,True,367,1,4,2025-07-07T00:00:00,en
ENG_001065,USR_00218,LIT_001,credit,70,False,689,2,3,2025-07-10T00:00:00,en
ENG_001066,USR_00218,LIT_006,interest_rates,68,True,622,3,4,2025-08-03T00:00:00,mr
ENG_001067,USR_00218,LIT_005,budgeting,82,False,790,1,3,2025-08-07T00:00:00,mr
ENG_001068,USR_00218,LIT_004,upi_safety,63,False,750,3,2,2025-08-18T00:00:00,mr
ENG_001069,USR_00219,LIT_005,budgeting,84,False,548,1,3,2025-07-14T00:00:00,en
ENG_001070,USR_00219,LIT_004,upi_safety,63,False,693,3,2,2025-07-10T00:00:00,hi
ENG_001071,USR_00219,LIT_001,credit,79,True,844,1,3,2025-07-16T00:00:00,hi
ENG_001072,USR_00219,LIT_006,interest_rates,74,True,885,1,4,2025-07-21T00:00:00,hi
ENG_001073,USR_00220,LIT_004,upi_safety,79,True,303,1,2,2025-07-01T00:00:00,kn
ENG_001074,USR_00220,LIT_006,interest_rates,57,True,192,1,4,2025-07-06T00:00:00,kn
ENG_001075,USR_00220,LIT_003,savings,81,False,817,1,2,2025-07-18T00:00:00,kn
ENG_001076,USR_00220,LIT_002,loans,64,True,615,1,4,2025-07-28T00:00:00,kn
ENG_001077,USR_00221,LIT_005,budgeting,72,False,643,1,3,2025-07-04T00:00:00,hi
ENG_001078,USR_00221,LIT_003,savings,94,True,742,1,2,2025-07-22T00:00:00,hi
ENG_001079,USR_00221,LIT_002,loans,98,True,722,1,4,2025-07-27T00:00:00,hi
ENG_001080,USR_00221,LIT_004,upi_safety,73,True,619,1,2,2025-08-09T00:00:00,hi
ENG_001081,USR_00222,LIT_006,interest_rates,87,False,900,1,4,2025-07-07T00:00:00,kn
ENG_001082,USR_00222,LIT_003,savings,38,True,754,2,2,2025-07-09T00:00:00,kn
ENG_001083,USR_00222,LIT_005,budgeting,59,True,454,1,3,2025-07-15T00:00:00,kn
ENG_001084,USR_00223,LIT_003,savings,66,True,609,2,2,2025-07-06T00:00:00,en
ENG_001085,USR_00223,LIT_004,upi_safety,88,False,649,1,2,2025-07-06T00:00:00,hi
ENG_001086,USR_00223,LIT_001,credit,68,False,588,2,3,2025-07-31T00:00:00,hi
ENG_001087,USR_00223,LIT_002,loans,70,False,427,1,4,2025-08-06T00:00:00,en
ENG_001088,USR_00223,LIT_006,interest_rates,79,False,752,1,4,2025-08-17T00:00:00,hi
ENG_001089,USR_00223,LIT_005,budgeting,65,True,582,3,3,2025-07-27T00:00:00,hi
ENG_001090,USR_00224,LIT_006,interest_rates,69,True,530,2,4,2025-07-07T00:00:00,kn
ENG_001091,USR_00224,LIT_005,budgeting,48,True,792,1,3,2025-07-06T00:00:00,kn
ENG_001092,USR_00224,LIT_001,credit,72,True,165,1,3,2025-08-01T00:00:00,kn
ENG_001093,USR_00224,LIT_004,upi_safety,81,True,517,1,2,2025-08-02T00:00:00,kn
ENG_001094,USR_00224,LIT_003,savings,49,True,858,3,2,2025-08-23T00:00:00,en
ENG_001095,USR_00225,LIT_006,interest_rates,54,False,1091,1,4,2025-07-11T00:00:00,en
ENG_001096,USR_00225,LIT_005,budgeting,70,False,214,3,3,2025-07-17T00:00:00,kn
ENG_001097,USR_00225,LIT_003,savings,55,True,305,2,2,2025-07-31T00:00:00,kn
ENG_001098,USR_00225,LIT_004,upi_safety,58,True,525,3,2,2025-08-06T00:00:00,kn
ENG_001099,USR_00225,LIT_002,loans,51,True,704,3,4,2025-07-31T00:00:00,kn
ENG_001100,USR_00226,LIT_004,upi_safety,43,False,591,1,2,2025-07-10T00:00:00,mr
ENG_001101,USR_00226,LIT_003,savings,88,True,578,1,2,2025-07-12T00:00:00,en
ENG_001102,USR_00226,LIT_002,loans,73,True,747,1,4,2025-07-24T00:00:00,en
ENG_001103,USR_00226,LIT_001,credit,94,True,120,1,3,2025-08-09T00:00:00,en
ENG_001104,USR_00226,LIT_006,interest_rates,63,False,272,3,4,2025-08-18T00:00:00,mr
ENG_001105,USR_00227,LIT_001,credit,75,True,643,1,3,2025-07-09T00:00:00,en
ENG_001106,USR_00227,LIT_002,loans,77,False,484,1,4,2025-07-14T00:00:00,hi
ENG_001107,USR_00227,LIT_003,savings,74,True,633,1,2,2025-07-21T00:00:00,hi
ENG_001108,USR_00227,LIT_005,budgeting,52,True,808,3,3,2025-07-27T00:00:00,hi
ENG_001109,USR_00227,LIT_006,interest_rates,78,True,198,1,4,2025-08-16T00:00:00,hi
ENG_001110,USR_00228,LIT_005,budgeting,63,True,671,1,3,2025-07-06T00:00:00,en
ENG_001111,USR_00228,LIT_002,loans,82,True,961,1,4,2025-07-11T00:00:00,en
ENG_001112,USR_00228,LIT_006,interest_rates,59,True,498,1,4,2025-07-12T00:00:00,kn
ENG_001113,USR_00228,LIT_003,savings,63,True,1045,1,2,2025-08-07T00:00:00,kn
ENG_001114,USR_00228,LIT_001,credit,75,False,499,1,3,2025-07-30T00:00:00,kn
ENG_001115,USR_00228,LIT_004,upi_safety,73,True,739,1,2,2025-08-18T00:00:00,kn
ENG_001116,USR_00229,LIT_006,interest_rates,53,True,255,1,4,2025-07-11T00:00:00,en
ENG_001117,USR_00229,LIT_004,upi_safety,66,False,531,3,2,2025-07-06T00:00:00,hi
ENG_001118,USR_00229,LIT_001,credit,59,True,451,1,3,2025-07-17T00:00:00,en
ENG_001119,USR_00229,LIT_002,loans,46,True,825,1,4,2025-07-26T00:00:00,hi
ENG_001120,USR_00229,LIT_005,budgeting,51,True,542,1,3,2025-07-21T00:00:00,hi
ENG_001121,USR_00230,LIT_004,upi_safety,57,True,881,1,2,2025-07-05T00:00:00,hi
ENG_001122,USR_00230,LIT_003,savings,70,False,664,1,2,2025-07-11T00:00:00,hi
ENG_001123,USR_00230,LIT_006,interest_rates,46,True,497,1,4,2025-07-26T00:00:00,hi
ENG_001124,USR_00230,LIT_005,budgeting,82,False,864,1,3,2025-08-15T00:00:00,hi
ENG_001125,USR_00230,LIT_001,credit,100,True,394,1,3,2025-08-22T00:00:00,hi
ENG_001126,USR_00231,LIT_003,savings,64,True,488,3,2,2025-07-13T00:00:00,en
ENG_001127,USR_00231,LIT_005,budgeting,68,True,365,1,3,2025-07-20T00:00:00,hi
ENG_001128,USR_00231,LIT_001,credit,42,True,888,2,3,2025-07-29T00:00:00,en
ENG_001129,USR_00231,LIT_004,upi_safety,48,True,785,3,2,2025-08-15T00:00:00,hi
ENG_001130,USR_00232,LIT_006,interest_rates,69,False,616,2,4,2025-07-15T00:00:00,hi
ENG_001131,USR_00232,LIT_002,loans,70,True,653,3,4,2025-07-22T00:00:00,hi
ENG_001132,USR_00232,LIT_003,savings,71,True,594,1,2,2025-07-21T00:00:00,hi
ENG_001133,USR_00232,LIT_001,credit,70,True,772,3,3,2025-07-16T00:00:00,hi
ENG_001134,USR_00232,LIT_005,budgeting,76,True,421,1,3,2025-08-03T00:00:00,hi
ENG_001135,USR_00233,LIT_005,budgeting,52,False,348,2,3,2025-07-07T00:00:00,mr
ENG_001136,USR_00233,LIT_006,interest_rates,54,True,754,2,4,2025-07-20T00:00:00,mr
ENG_001137,USR_00233,LIT_001,credit,74,True,140,1,3,2025-07-11T00:00:00,mr
ENG_001138,USR_00233,LIT_003,savings,55,False,863,2,2,2025-08-02T00:00:00,mr
ENG_001139,USR_00233,LIT_004,upi_safety,85,True,336,1,2,2025-08-04T00:00:00,mr
ENG_001140,USR_00233,LIT_002,loans,53,True,425,1,4,2025-08-21T00:00:00,mr
ENG_001141,USR_00234,LIT_001,credit,51,False,575,3,3,2025-07-09T00:00:00,hi
ENG_001142,USR_00234,LIT_005,budgeting,68,True,758,1,3,2025-07-20T00:00:00,hi
ENG_001143,USR_00234,LIT_003,savings,78,True,458,1,2,2025-07-31T00:00:00,hi
ENG_001144,USR_00234,LIT_006,interest_rates,75,True,301,1,4,2025-07-18T00:00:00,en
ENG_001145,USR_00235,LIT_005,budgeting,74,False,534,1,3,2025-07-04T00:00:00,kn
ENG_001146,USR_00235,LIT_001,credit,63,True,399,3,3,2025-07-12T00:00:00,en
ENG_001147,USR_00235,LIT_002,loans,84,True,830,1,4,2025-07-22T00:00:00,kn
ENG_001148,USR_00235,LIT_004,upi_safety,63,True,576,1,2,2025-08-10T00:00:00,kn
ENG_001149,USR_00235,LIT_006,interest_rates,75,True,462,1,4,2025-08-17T00:00:00,en
ENG_001150,USR_00236,LIT_003,savings,59,True,588,1,2,2025-07-14T00:00:00,mr
ENG_001151,USR_00236,LIT_005,budgeting,57,True,501,2,3,2025-07-16T00:00:00,mr
ENG_001152,USR_00236,LIT_001,credit,58,True,712,3,3,2025-07-13T00:00:00,mr
ENG_001153,USR_00236,LIT_002,loans,76,True,666,1,4,2025-08-03T00:00:00,mr
ENG_001154,USR_00236,LIT_004,upi_safety,80,True,558,1,2,2025-07-29T00:00:00,mr
ENG_001155,USR_00237,LIT_004,upi_safety,76,True,515,1,2,2025-07-05T00:00:00,kn
ENG_001156,USR_00237,LIT_003,savings,77,True,525,1,2,2025-07-07T00:00:00,en
ENG_001157,USR_00237,LIT_006,interest_rates,99,True,536,1,4,2025-07-24T00:00:00,kn
ENG_001158,USR_00237,LIT_001,credit,77,False,465,1,3,2025-07-23T00:00:00,en
ENG_001159,USR_00238,LIT_002,loans,56,True,452,1,4,2025-07-10T00:00:00,kn
ENG_001160,USR_00238,LIT_001,credit,76,False,545,1,3,2025-07-11T00:00:00,kn
ENG_001161,USR_00238,LIT_003,savings,65,True,620,1,2,2025-07-15T00:00:00,kn
ENG_001162,USR_00238,LIT_006,interest_rates,84,True,766,1,4,2025-08-13T00:00:00,kn
ENG_001163,USR_00239,LIT_004,upi_safety,58,True,733,1,2,2025-07-11T00:00:00,hi
ENG_001164,USR_00239,LIT_006,interest_rates,52,False,657,3,4,2025-07-15T00:00:00,hi
ENG_001165,USR_00239,LIT_001,credit,97,True,665,1,3,2025-08-01T00:00:00,en
ENG_001166,USR_00239,LIT_002,loans,82,True,693,1,4,2025-07-31T00:00:00,hi
ENG_001167,USR_00239,LIT_003,savings,67,False,551,3,2,2025-08-21T00:00:00,hi
ENG_001168,USR_00239,LIT_005,budgeting,92,True,725,1,3,2025-08-03T00:00:00,hi
ENG_001169,USR_00240,LIT_004,upi_safety,75,False,777,1,2,2025-07-06T00:00:00,kn
ENG_001170,USR_00240,LIT_002,loans,76,True,414,1,4,2025-07-10T00:00:00,kn
ENG_001171,USR_00240,LIT_005,budgeting,65,True,439,3,3,2025-07-22T00:00:00,kn
ENG_001172,USR_00241,LIT_001,credit,100,True,322,1,3,2025-07-14T00:00:00,kn
ENG_001173,USR_00241,LIT_006,interest_rates,60,False,548,2,4,2025-07-21T00:00:00,en
ENG_001174,USR_00241,LIT_002,loans,79,True,495,1,4,2025-07-27T00:00:00,kn
ENG_001175,USR_00242,LIT_002,loans,78,True,562,1,4,2025-07-11T00:00:00,hi
ENG_001176,USR_00242,LIT_001,credit,55,True,512,2,3,2025-07-19T00:00:00,hi
ENG_001177,USR_00242,LIT_003,savings,62,True,344,3,2,2025-08-02T00:00:00,hi
ENG_001178,USR_00243,LIT_002,loans,62,True,640,3,4,2025-07-06T00:00:00,mr
ENG_001179,USR_00243,LIT_005,budgeting,75,True,933,1,3,2025-07-26T00:00:00,en
ENG_001180,USR_00243,LIT_003,savings,44,True,515,1,2,2025-07-15T00:00:00,mr
ENG_001181,USR_00244,LIT_004,upi_safety,80,True,524,1,2,2025-07-05T00:00:00,kn
ENG_001182,USR_00244,LIT_002,loans,58,False,309,2,4,2025-07-23T00:00:00,kn
ENG_001183,USR_00244,LIT_001,credit,68,True,643,2,3,2025-07-24T00:00:00,en
ENG_001184,USR_00244,LIT_003,savings,62,True,499,2,2,2025-07-18T00:00:00,en
ENG_001185,USR_00245,LIT_001,credit,71,False,392,1,3,2025-07-05T00:00:00,en
ENG_001186,USR_00245,LIT_006,interest_rates,69,False,801,1,4,2025-07-20T00:00:00,hi
ENG_001187,USR_00245,LIT_005,budgeting,90,True,614,1,3,2025-07-12T00:00:00,en
ENG_001188,USR_00245,LIT_003,savings,62,True,382,1,2,2025-07-17T00:00:00,hi
ENG_001189,USR_00246,LIT_004,upi_safety,75,True,641,1,2,2025-07-06T00:00:00,en
ENG_001190,USR_00246,LIT_003,savings,73,True,754,1,2,2025-07-09T00:00:00,en
ENG_001191,USR_00246,LIT_001,credit,53,True,813,1,3,2025-07-26T00:00:00,en
ENG_001192,USR_00246,LIT_006,interest_rates,84,True,589,1,4,2025-08-08T00:00:00,mr
ENG_001193,USR_00247,LIT_006,interest_rates,81,False,800,1,4,2025-07-02T00:00:00,mr
