bill_id,user_id,bill_type,bill_amount,due_date,payment_date,payment_mode,days_before_after_due,is_on_time,month,year
BILL_0002644,USR_00045,electricity,6694.53,2025-04-13,2025-04-11,auto_debit,-2.0,True,4,2025
BILL_0002645,USR_00045,electricity,6632.03,2025-05-15,2025-06-05,cash,21.0,False,5,2025
BILL_0002646,USR_00045,electricity,6605.48,2025-06-06,2025-06-02,auto_debit,-4.0,True,6,2025
BILL_0002647,USR_00045,electricity,6371.37,2025-07-12,2025-07-09,upi,-3.0,True,7,2025
BILL_0002648,USR_00045,electricity,6563.79,2025-08-06,2025-08-02,upi,-4.0,True,8,2025
BILL_0002649,USR_00045,electricity,6443.38,2025-09-20,2025-09-18,upi,-2.0,True,9,2025
BILL_0002650,USR_00045,electricity,7085.17,2025-10-11,2025-10-10,upi,-1.0,True,10,2025
BILL_0002651,USR_00045,electricity,6001.72,2025-11-08,2025-11-03,upi,-5.0,True,11,2025
BILL_0002652,USR_00045,electricity,6161.39,2025-12-15,2025-12-12,cash,-3.0,True,12,2025
BILL_0002653,USR_00045,rent,22868.6,2025-01-17,2025-02-03,cash,17.0,False,1,2025
BILL_0002654,USR_00045,rent,26491.44,2025-02-06,2025-02-01,upi,-5.0,True,2,2025
BILL_0002655,USR_00045,rent,22605.24,2025-03-25,2025-04-13,cash,19.0,False,3,2025
BILL_0002656,USR_00045,rent,18284.72,2025-04-11,2025-04-10,cash,-1.0,True,4,2025
BILL_0002657,USR_00045,rent,20827.16,2025-05-11,2025-05-11,upi,0.0,True,5,2025
BILL_0002658,USR_00045,rent,18867.81,2025-06-25,2025-06-23,cash,-2.0,True,6,2025
BILL_0002659,USR_00045,rent,21252.38,2025-07-20,2025-07-19,upi,-1.0,True,7,2025
BILL_0002660,USR_00045,rent,22456.28,2025-08-13,2025-08-21,auto_debit,8.0,False,8,2025
BILL_0002661,USR_00045,rent,21027.73,2025-09-19,2025-09-16,upi,-3.0,True,9,2025
BILL_0002662,USR_00045,rent,17819.89,2025-10-07,2025-10-04,cash,-3.0,True,10,2025
BILL_0002663,USR_00045,rent,19777.99,2025-11-15,2025-11-13,cash,-2.0,True,11,2025
BILL_0002664,USR_00045,rent,23118.75,2025-12-10,2025-12-07,upi,-3.0,True,12,2025
BILL_0002665,USR_00045,broadband,2923.5,2025-01-08,2025-01-04,upi,-4.0,True,1,2025
BILL_0002666,USR_00045,broadband,2397.23,2025-02-23,2025-02-21,upi,-2.0,True,2,2025
BILL_0002667,USR_00045,broadband,2825.69,2025-03-06,2025-03-04,upi,-2.0,True,3,2025
BILL_0002668,USR_00045,broadband,3316.88,2025-04-07,2025-04-04,upi,-3.0,True,4,2025
BILL_0002669,USR_00045,broadband,2785.39,2025-05-25,2025-05-24,upi,-1.0,True,5,2025
BILL_0002670,USR_00045,broadband,2873.72,2025-06-13,2025-06-10,auto_debit,-3.0,True,6,2025
BILL_0002671,USR_00045,broadband,2964.83,2025-07-11,2025-07-06,cash,-5.0,True,7,2025
BILL_0002672,USR_00045,broadband,2998.79,2025-08-24,2025-09-18,upi,25.0,False,8,2025
BILL_0002673,USR_00045,broadband,3114.08,2025-09-06,2025-09-03,upi,-3.0,True,9,2025
BILL_0002674,USR_00045,broadband,3275.37,2025-10-24,2025-10-21,auto_debit,-3.0,True,10,2025
BILL_0002675,USR_00045,broadband,2704.13,2025-11-23,2025-11-21,upi,-2.0,True,11,2025
BILL_0002676,USR_00045,broadband,2719.66,2025-12-10,2025-12-08,upi,-2.0,True,12,2025
BILL_0002677,USR_00045,mobile_recharge,429.57,2025-01-07,2025-01-05,cash,-2.0,True,1,2025
BILL_0002678,USR_00045,mobile_recharge,484.63,2025-02-06,2025-02-01,cash,-5.0,True,2,2025
BILL_0002679,USR_00045,mobile_recharge,623.65,2025-03-18,2025-03-18,upi,0.0,True,3,2025
BILL_0002680,USR_00045,mobile_recharge,572.91,2025-04-23,2025-04-18,upi,-5.0,True,4,2025
BILL_0002681,USR_00045,mobile_recharge,542.25,2025-05-18,2025-05-18,upi,0.0,True,5,2025
BILL_0002682,USR_00045,mobile_recharge,530.99,2025-06-23,2025-06-20,auto_debit,-3.0,True,6,2025
BILL_0002683,USR_00045,mobile_recharge,624.25,2025-07-11,2025-07-06,cash,-5.0,True,7,2025
BILL_0002684,USR_00045,mobile_recharge,564.25,2025-08-06,2025-08-06,cash,0.0,True,8,2025
BILL_0002685,USR_00045,mobile_recharge,527.52,2025-09-16,2025-09-15,upi,-1.0,True,9,2025
BILL_0002686,USR_00045,mobile_recharge,598.39,2025-10-21,2025-10-18,upi,-3.0,True,10,2025
BILL_0002687,USR_00045,mobile_recharge,525.0,2025-11-22,2025-11-21,cash,-1.0,True,11,2025
BILL_0002688,USR_00045,mobile_recharge,509.56,2025-12-15,2025-12-14,upi,-1.0,True,12,2025
BILL_0002689,USR_00045,dth,578.14,2025-01-10,2025-01-09,upi,-1.0,True,1,2025
BILL_0002690,USR_00045,dth,535.41,2025-02-11,2025-02-11,auto_debit,0.0,True,2,2025
BILL_0002691,USR_00045,dth,498.94,2025-03-24,2025-03-23,auto_debit,-1.0,True,3,2025
BILL_0002692,USR_00045,dth,624.01,2025-04-08,2025-04-03,auto_debit,-5.0,True,4,2025
BILL_0002693,USR_00045,dth,549.75,2025-05-13,2025-05-13,upi,0.0,True,5,2025
BILL_0002694,USR_00045,dth,575.41,2025-06-17,2025-06-15,upi,-2.0,True,6,2025
BILL_0002695,USR_00045,dth,547.96,2025-07-19,2025-07-15,upi,-4.0,True,7,2025
BILL_0002696,USR_00045,dth,629.11,2025-08-09,2025-08-08,upi,-1.0,True,8,2025
BILL_0002697,USR_00045,dth,627.66,2025-09-07,2025-09-05,cash,-2.0,True,9,2025
BILL_0002698,USR_00045,dth,486.62,2025-10-09,2025-11-05,upi,27.0,False,10,2025
BILL_0002699,USR_00045,dth,650.13,2025-11-22,2025-11-19,upi,-3.0,True,11,2025
BILL_0002700,USR_00045,dth,578.0,2025-12-07,2025-12-04,auto_debit,-3.0,True,12,2025
BILL_0002701,USR_00046,electricity,4035.24,2025-01-22,2025-01-22,upi,0.0,True,1,2025
BILL_0002702,USR_00046,electricity,3832.56,2025-02-18,2025-02-24,auto_debit,6.0,False,2,2025
BILL_0002703,USR_00046,electricity,4163.6,2025-03-14,2025-03-10,upi,-4.0,True,3,2025
BILL_0002704,USR_00046,electricity,4427.04,2025-04-14,2025-04-10,upi,-4.0,True,4,2025
BILL_0002705,USR_00046,electricity,3868.76,2025-05-12,2025-05-07,cash,-5.0,True,5,2025
BILL_0002706,USR_00046,electricity,3930.74,2025-06-23,2025-06-20,upi,-3.0,True,6,2025
BILL_0002707,USR_00046,electricity,5014.58,2025-07-14,2025-07-13,upi,-1.0,True,7,2025
BILL_0002708,USR_00046,electricity,4799.63,2025-08-24,2025-08-22,upi,-2.0,True,8,2025
BILL_0002709,USR_00046,electricity,4087.64,2025-09-16,2025-09-12,auto_debit,-4.0,True,9,2025
BILL_0002710,USR_00046,electricity,3983.78,2025-10-21,2025-10-18,cash,-3.0,True,10,2025
BILL_0002711,USR_00046,electricity,4810.81,2025-11-15,2025-11-10,upi,-5.0,True,11,2025
BILL_0002712,USR_00046,electricity,5187.38,2025-12-24,2025-12-30,upi,6.0,False,12,2025
BILL_0002713,USR_00046,rent,5532.35,2025-01-12,2025-01-10,upi,-2.0,True,1,2025
BILL_0002714,USR_00046,rent,6390.01,2025-02-18,2025-02-15,cash,-3.0,True,2,2025
BILL_0002715,USR_00046,rent,6311.91,2025-03-12,2025-03-08,upi,-4.0,True,3,2025
BILL_0002716,USR_00046,rent,6399.16,2025-04-23,2025-04-20,upi,-3.0,True,4,2025
BILL_0002717,USR_00046,rent,6413.69,2025-05-09,2025-05-08,auto_debit,-1.0,True,5,2025
BILL_0002718,USR_00046,rent,5719.83,2025-06-12,2025-06-07,cash,-5.0,True,6,2025
BILL_0002719,USR_00046,rent,5809.11,2025-07-16,2025-07-11,upi,-5.0,True,7,2025
BILL_0002720,USR_00046,rent,5517.73,2025-08-19,2025-09-04,upi,16.0,False,8,2025
BILL_0002721,USR_00046,rent,6525.73,2025-09-15,2025-09-14,upi,-1.0,True,9,2025
BILL_0002722,USR_00046,rent,6039.98,2025-10-13,2025-10-13,auto_debit,0.0,True,10,2025
BILL_0002723,USR_00046,rent,6632.44,2025-11-15,2025-11-14,upi,-1.0,True,11,2025
BILL_0002724,USR_00046,rent,5412.57,2025-12-06,2025-12-05,upi,-1.0,True,12,2025
BILL_0002725,USR_00046,broadband,1063.92,2025-01-16,2025-01-13,upi,-3.0,True,1,2025
BILL_0002726,USR_00046,broadband,1157.93,2025-02-24,2025-02-23,upi,-1.0,True,2,2025
BILL_0002727,USR_00046,broadband,1277.22,2025-03-16,2025-03-13,upi,-3.0,True,3,2025
BILL_0002728,USR_00046,broadband,879.83,2025-04-23,2025-04-23,upi,0.0,True,4,2025
BILL_0002729,USR_00046,broadband,1001.64,2025-05-05,2025-05-03,upi,-2.0,True,5,2025
BILL_0002730,USR_00046,broadband,1041.35,2025-06-15,2025-06-13,cash,-2.0,True,6,2025
BILL_0002731,USR_00046,broadband,993.43,2025-07-12,2025-07-12,upi,0.0,True,7,2025
BILL_0002732,USR_00046,broadband,1033.31,2025-08-06,,none,,False,8,2025
BILL_0002733,USR_00046,broadband,1011.71,2025-09-15,2025-09-12,upi,-3.0,True,9,2025
BILL_0002734,USR_00046,broadband,1071.44,2025-10-19,2025-10-19,cash,0.0,True,10,2025
BILL_0002735,USR_00046,broadband,1104.45,2025-11-17,2025-11-16,upi,-1.0,True,11,2025
BILL_0002736,USR_00046,broadband,1006.69,2025-12-12,2025-12-12,cash,0.0,True,12,2025
BILL_0002737,USR_00046,mobile_recharge,863.58,2025-01-21,2025-01-18,upi,-3.0,True,1,2025
BILL_0002738,USR_00046,mobile_recharge,921.5,2025-02-12,2025-02-08,upi,-4.0,True,2,2025
BILL_0002739,USR_00046,mobile_recharge,1003.82,2025-03-07,2025-03-14,cash,7.0,False,3,2025
BILL_0002740,USR_00046,mobile_recharge,864.49,2025-04-24,2025-04-21,cash,-3.0,True,4,2025
BILL_0002741,USR_00046,mobile_recharge,897.08,2025-05-25,2025-05-25,upi,0.0,True,5,2025
BILL_0002742,USR_00046,mobile_recharge,914.38,2025-06-05,2025-05-31,upi,-5.0,True,6,2025
BILL_0002743,USR_00046,mobile_recharge,876.71,2025-07-24,2025-07-22,upi,-2.0,True,7,2025
BILL_0002744,USR_00046,mobile_recharge,774.84,2025-08-21,2025-08-16,upi,-5.0,True,8,2025
BILL_0002745,USR_00046,mobile_recharge,776.81,2025-09-19,2025-09-19,upi,0.0,True,9,2025
BILL_0002746,USR_00046,mobile_recharge,846.82,2025-10-08,2025-10-04,upi,-4.0,True,10,2025
BILL_0002747,USR_00046,mobile_recharge,889.72,2025-11-25,2025-11-24,auto_debit,-1.0,True,11,2025
BILL_0002748,USR_00046,mobile_recharge,798.39,2025-12-21,2025-12-19,upi,-2.0,True,12,2025
BILL_0002749,USR_00046,dth,925.16,2025-01-10,2025-01-07,upi,-3.0,True,1,2025
BILL_0002750,USR_00046,dth,869.71,2025-02-22,2025-02-17,upi,-5.0,True,2,2025
BILL_0002751,USR_00046,dth,937.03,2025-03-12,2025-03-16,cash,4.0,False,3,2025
BILL_0002752,USR_00046,dth,903.15,2025-04-08,2025-04-08,cash,0.0,True,4,2025
BILL_0002753,USR_00046,dth,891.46,2025-05-08,2025-05-26,cash,18.0,False,5,2025
BILL_0002754,USR_00046,dth,708.84,2025-06-15,2025-06-14,upi,-1.0,True,6,2025
BILL_0002755,USR_00046,dth,948.57,2025-07-10,2025-07-06,cash,-4.0,True,7,2025
BILL_0002756,USR_00046,dth,958.11,2025-08-23,2025-08-20,cash,-3.0,True,8,2025
BILL_0002757,USR_00046,dth,826.04,2025-09-17,2025-09-14,auto_debit,-3.0,True,9,2025
BILL_0002758,USR_00046,dth,970.59,2025-10-07,2025-10-16,cash,9.0,False,10,2025
BILL_0002759,USR_00046,dth,846.49,2025-11-21,2025-11-19,upi,-2.0,True,11,2025
BILL_0002760,USR_00046,dth,807.28,2025-12-22,2025-12-21,auto_debit,-1.0,True,12,2025
BILL_0002761,USR_00047,electricity,3533.46,2025-01-14,2025-01-14,upi,0.0,True,1,2025
BILL_0002762,USR_00047,electricity,4043.34,2025-02-11,2025-02-10,cash,-1.0,True,2,2025
BILL_0002763,USR_00047,electricity,3802.77,2025-03-13,2025-03-09,upi,-4.0,True,3,2025
BILL_0002764,USR_00047,electricity,2849.66,2025-04-19,,none,,False,4,2025
BILL_0002765,USR_00047,electricity,3463.2,2025-05-05,2025-05-11,cash,6.0,False,5,2025
BILL_0002766,USR_00047,electricity,2987.58,2025-06-22,2025-06-21,upi,-1.0,True,6,2025
BILL_0002767,USR_00047,electricity,4090.2,2025-07-15,2025-08-05,upi,21.0,False,7,2025
BILL_0002768,USR_00047,electricity,3848.85,2025-08-12,2025-08-08,cash,-4.0,True,8,2025
BILL_0002769,USR_00047,electricity,4057.22,2025-09-14,2025-09-10,upi,-4.0,True,9,2025
BILL_0002770,USR_00047,electricity,3703.0,2025-10-18,2025-10-18,auto_debit,0.0,True,10,2025
BILL_0002771,USR_00047,electricity,3917.05,2025-11-09,2025-11-04,cash,-5.0,True,11,2025
BILL_0002772,USR_00047,electricity,3104.02,2025-12-23,2025-12-19,upi,-4.0,True,12,2025
BILL_0002773,USR_00047,rent,46509.18,2025-01-11,2025-01-09,upi,-2.0,True,1,2025
BILL_0002774,USR_00047,rent,42408.58,2025-02-07,2025-02-04,upi,-3.0,True,2,2025
BILL_0002775,USR_00047,rent,38172.33,2025-03-11,2025-03-08,cash,-3.0,True,3,2025
BILL_0002776,USR_00047,rent,41984.57,2025-04-25,2025-04-24,upi,-1.0,True,4,2025
BILL_0002777,USR_00047,rent,50928.51,2025-05-08,2025-05-04,auto_debit,-4.0,True,5,2025
BILL_0002778,USR_00047,rent,50353.89,2025-06-13,2025-06-11,upi,-2.0,True,6,2025
BILL_0002779,USR_00047,rent,45779.19,2025-07-20,2025-08-17,upi,28.0,False,7,2025
BILL_0002780,USR_00047,rent,42068.91,2025-08-11,2025-08-06,upi,-5.0,True,8,2025
BILL_0002781,USR_00047,rent,47522.87,2025-09-15,2025-09-12,upi,-3.0,True,9,2025
BILL_0002782,USR_00047,rent,46024.11,2025-10-25,2025-10-22,upi,-3.0,True,10,2025
BILL_0002783,USR_00047,rent,51192.52,2025-11-18,2025-11-16,upi,-2.0,True,11,2025
BILL_0002784,USR_00047,rent,51943.52,2025-12-21,2025-12-18,upi,-3.0,True,12,2025
BILL_0002785,USR_00047,broadband,2473.19,2025-01-23,2025-01-19,auto_debit,-4.0,True,1,2025
BILL_0002786,USR_00047,broadband,1971.97,2025-02-19,2025-02-15,upi,-4.0,True,2,2025
BILL_0002787,USR_00047,broadband,1945.2,2025-03-16,2025-03-13,upi,-3.0,True,3,2025
BILL_0002788,USR_00047,broadband,1705.23,2025-04-05,2025-04-03,upi,-2.0,True,4,2025
BILL_0002789,USR_00047,broadband,2339.2,2025-05-05,2025-05-01,cash,-4.0,True,5,2025
BILL_0002790,USR_00047,broadband,2045.3,2025-06-23,2025-06-18,upi,-5.0,True,6,2025
BILL_0002791,USR_00047,broadband,2275.32,2025-07-09,2025-07-05,cash,-4.0,True,7,2025
BILL_0002792,USR_00047,broadband,2414.91,2025-08-17,2025-08-17,upi,0.0,True,8,2025
BILL_0002793,USR_00047,broadband,2375.44,2025-09-10,2025-09-09,upi,-1.0,True,9,2025
BILL_0002794,USR_00047,broadband,1881.04,2025-10-16,2025-11-01,cash,16.0,False,10,2025
BILL_0002795,USR_00047,broadband,2347.32,2025-11-20,2025-11-18,upi,-2.0,True,11,2025
BILL_0002796,USR_00047,broadband,1850.92,2025-12-07,2025-12-07,cash,0.0,True,12,2025
BILL_0002797,USR_00047,mobile_recharge,457.99,2025-01-17,2025-01-13,upi,-4.0,True,1,2025
BILL_0002798,USR_00047,mobile_recharge,411.87,2025-02-20,2025-02-18,cash,-2.0,True,2,2025
BILL_0002799,USR_00047,mobile_recharge,525.93,2025-03-16,2025-03-11,upi,-5.0,True,3,2025
BILL_0002800,USR_00047,mobile_recharge,507.0,2025-04-16,2025-04-11,upi,-5.0,True,4,2025
BILL_0002801,USR_00047,mobile_recharge,462.72,2025-05-11,2025-05-11,upi,0.0,True,5,2025
BILL_0002802,USR_00047,mobile_recharge,490.56,2025-06-12,2025-06-11,auto_debit,-1.0,True,6,2025
BILL_0002803,USR_00047,mobile_recharge,508.53,2025-07-22,2025-07-22,cash,0.0,True,7,2025
BILL_0002804,USR_00047,mobile_recharge,464.84,2025-08-08,2025-08-03,upi,-5.0,True,8,2025
BILL_0002805,USR_00047,mobile_recharge,542.77,2025-09-09,2025-09-08,upi,-1.0,True,9,2025
BILL_0002806,USR_00047,mobile_recharge,544.07,2025-10-09,2025-10-08,cash,-1.0,True,10,2025
BILL_0002807,USR_00047,mobile_recharge,418.61,2025-11-13,2025-11-13,cash,0.0,True,11,2025
BILL_0002808,USR_00047,mobile_recharge,556.64,2025-12-21,2025-12-18,cash,-3.0,True,12,2025
BILL_0002809,USR_00047,dth,608.17,2025-01-21,2025-01-19,upi,-2.0,True,1,2025
BILL_0002810,USR_00047,dth,629.36,2025-02-20,2025-02-19,upi,-1.0,True,2,2025
BILL_0002811,USR_00047,dth,611.01,2025-03-05,2025-02-28,cash,-5.0,True,3,2025
BILL_0002812,USR_00047,dth,500.96,2025-04-24,2025-04-27,auto_debit,3.0,False,4,2025
BILL_0002813,USR_00047,dth,681.79,2025-05-14,2025-05-11,upi,-3.0,True,5,2025
BILL_0002814,USR_00047,dth,555.5,2025-06-12,2025-06-10,upi,-2.0,True,6,2025
BILL_0002815,USR_00047,dth,577.87,2025-07-20,2025-07-17,cash,-3.0,True,7,2025
BILL_0002816,USR_00047,dth,557.01,2025-08-06,2025-08-30,upi,24.0,False,8,2025
BILL_0002817,USR_00047,dth,495.85,2025-09-10,2025-09-19,upi,9.0,False,9,2025
BILL_0002818,USR_00047,dth,647.78,2025-10-09,2025-10-06,auto_debit,-3.0,True,10,2025
BILL_0002819,USR_00047,dth,576.73,2025-11-18,2025-11-15,cash,-3.0,True,11,2025
BILL_0002820,USR_00047,dth,608.25,2025-12-23,2025-12-18,upi,-5.0,True,12,2025
BILL_0002821,USR_00048,electricity,605.98,2025-01-25,2025-01-20,cash,-5.0,True,1,2025
BILL_0002822,USR_00048,electricity,637.22,2025-02-18,2025-02-15,auto_debit,-3.0,True,2,2025
BILL_0002823,USR_00048,electricity,736.43,2025-03-19,2025-03-18,cash,-1.0,True,3,2025
BILL_0002824,USR_00048,electricity,612.82,2025-04-21,2025-04-21,upi,0.0,True,4,2025
BILL_0002825,USR_00048,electricity,627.16,2025-05-07,2025-05-03,upi,-4.0,True,5,2025
BILL_0002826,USR_00048,electricity,639.36,2025-06-22,2025-07-02,cash,10.0,False,6,2025
BILL_0002827,USR_00048,electricity,712.4,2025-07-13,2025-07-19,auto_debit,6.0,False,7,2025
BILL_0002828,USR_00048,electricity,735.09,2025-08-08,2025-09-06,upi,29.0,False,8,2025
BILL_0002829,USR_00048,electricity,565.84,2025-09-23,2025-09-18,cash,-5.0,True,9,2025
BILL_0002830,USR_00048,electricity,736.07,2025-10-17,2025-10-17,auto_debit,0.0,True,10,2025
BILL_0002831,USR_00048,electricity,751.48,2025-11-17,2025-11-12,upi,-5.0,True,11,2025
BILL_0002832,USR_00048,electricity,756.53,2025-12-17,2026-01-03,upi,17.0,False,12,2025
BILL_0002833,USR_00048,rent,16947.09,2025-01-24,2025-01-22,upi,-2.0,True,1,2025
BILL_0002834,USR_00048,rent,22137.27,2025-02-23,2025-02-21,auto_debit,-2.0,True,2,2025
BILL_0002835,USR_00048,rent,17443.23,2025-03-19,2025-03-17,cash,-2.0,True,3,2025
BILL_0002836,USR_00048,rent,18677.65,2025-04-17,2025-04-15,auto_debit,-2.0,True,4,2025
BILL_0002837,USR_00048,rent,23469.78,2025-05-17,2025-05-15,upi,-2.0,True,5,2025
BILL_0002838,USR_00048,rent,21522.96,2025-06-10,2025-07-05,auto_debit,25.0,False,6,2025
BILL_0002839,USR_00048,rent,21231.31,2025-07-07,2025-07-07,upi,0.0,True,7,2025
BILL_0002840,USR_00048,rent,20582.17,2025-08-23,2025-08-20,cash,-3.0,True,8,2025
BILL_0002841,USR_00048,rent,19296.52,2025-09-20,2025-09-15,upi,-5.0,True,9,2025
BILL_0002842,USR_00048,rent,18436.0,2025-10-21,2025-11-04,upi,14.0,False,10,2025
BILL_0002843,USR_00048,rent,19724.03,2025-11-22,2025-11-28,upi,6.0,False,11,2025
BILL_0002844,USR_00048,rent,22827.31,2025-12-09,2025-12-04,upi,-5.0,True,12,2025
BILL_0002845,USR_00048,broadband,1730.41,2025-01-08,2025-02-03,upi,26.0,False,1,2025
BILL_0002846,USR_00048,broadband,1627.01,2025-02-07,2025-02-06,upi,-1.0,True,2,2025
BILL_0002847,USR_00048,broadband,1535.57,2025-03-09,2025-03-04,auto_debit,-5.0,True,3,2025
BILL_0002848,USR_00048,broadband,1614.81,2025-04-07,2025-04-05,cash,-2.0,True,4,2025
BILL_0002849,USR_00048,broadband,1587.97,2025-05-06,2025-05-03,upi,-3.0,True,5,2025
BILL_0002850,USR_00048,broadband,1678.23,2025-06-20,2025-07-06,upi,16.0,False,6,2025
BILL_0002851,USR_00048,broadband,1598.2,2025-07-08,2025-08-06,upi,29.0,False,7,2025
BILL_0002852,USR_00048,broadband,1884.29,2025-08-25,,none,,False,8,2025
BILL_0002853,USR_00048,broadband,1720.85,2025-09-08,2025-09-08,upi,0.0,True,9,2025
BILL_0002854,USR_00048,broadband,1579.82,2025-10-20,2025-11-14,cash,25.0,False,10,2025
BILL_0002855,USR_00048,broadband,1524.18,2025-11-20,2025-11-26,upi,6.0,False,11,2025
BILL_0002856,USR_00048,broadband,1864.66,2025-12-12,2025-12-08,upi,-4.0,True,12,2025
BILL_0002857,USR_00048,mobile_recharge,503.82,2025-01-11,2025-01-08,auto_debit,-3.0,True,1,2025
BILL_0002858,USR_00048,mobile_recharge,557.64,2025-02-11,2025-02-11,upi,0.0,True,2,2025
BILL_0002859,USR_00048,mobile_recharge,409.14,2025-03-22,2025-03-27,auto_debit,5.0,False,3,2025
BILL_0002860,USR_00048,mobile_recharge,551.02,2025-04-05,2025-04-04,upi,-1.0,True,4,2025
BILL_0002861,USR_00048,mobile_recharge,439.72,2025-05-05,2025-05-03,upi,-2.0,True,5,2025
BILL_0002862,USR_00048,mobile_recharge,440.24,2025-06-18,2025-06-18,auto_debit,0.0,True,6,2025
BILL_0002863,USR_00048,mobile_recharge,459.67,2025-07-16,2025-08-12,upi,27.0,False,7,2025
BILL_0002864,USR_00048,mobile_recharge,473.6,2025-08-11,2025-08-10,upi,-1.0,True,8,2025
BILL_0002865,USR_00048,mobile_recharge,488.52,2025-09-13,2025-09-09,auto_debit,-4.0,True,9,2025
BILL_0002866,USR_00048,mobile_recharge,495.28,2025-10-17,,none,,False,10,2025
BILL_0002867,USR_00048,mobile_recharge,345.77,2025-11-23,2025-11-23,cash,0.0,True,11,2025
BILL_0002868,USR_00048,mobile_recharge,451.75,2025-12-07,2025-12-02,upi,-5.0,True,12,2025
BILL_0002869,USR_00048,dth,587.21,2025-01-08,2025-01-03,auto_debit,-5.0,True,1,2025
BILL_0002870,USR_00048,dth,496.02,2025-02-19,2025-02-17,cash,-2.0,True,2,2025
BILL_0002871,USR_00048,dth,475.14,2025-03-10,2025-03-10,cash,0.0,True,3,2025
BILL_0002872,USR_00048,dth,506.57,2025-04-15,2025-04-11,cash,-4.0,True,4,2025
BILL_0002873,USR_00048,dth,513.32,2025-05-12,2025-05-07,cash,-5.0,True,5,2025
BILL_0002874,USR_00048,dth,500.21,2025-06-18,2025-06-16,upi,-2.0,True,6,2025
BILL_0002875,USR_00048,dth,478.85,2025-07-24,2025-07-20,cash,-4.0,True,7,2025
BILL_0002876,USR_00048,dth,547.27,2025-08-06,2025-08-01,cash,-5.0,True,8,2025
BILL_0002877,USR_00048,dth,545.54,2025-09-05,2025-09-05,auto_debit,0.0,True,9,2025
BILL_0002878,USR_00048,dth,507.51,2025-10-14,2025-11-13,auto_debit,30.0,False,10,2025
BILL_0002879,USR_00048,dth,428.49,2025-11-18,2025-11-16,upi,-2.0,True,11,2025
BILL_0002880,USR_00048,dth,574.24,2025-12-20,2025-12-20,upi,0.0,True,12,2025
BILL_0002881,USR_00049,electricity,5631.61,2025-01-07,2025-01-03,auto_debit,-4.0,True,1,2025
BILL_0002882,USR_00049,electricity,5667.59,2025-02-07,2025-02-05,upi,-2.0,True,2,2025
BILL_0002883,USR_00049,electricity,5104.37,2025-03-17,2025-03-17,cash,0.0,True,3,2025
BILL_0002884,USR_00049,electricity,6600.14,2025-04-10,2025-04-05,upi,-5.0,True,4,2025
BILL_0002885,USR_00049,electricity,5594.92,2025-05-15,2025-05-15,cash,0.0,True,5,2025
BILL_0002886,USR_00049,electricity,5301.38,2025-06-20,2025-06-15,upi,-5.0,True,6,2025
BILL_0002887,USR_00049,electricity,6919.32,2025-07-13,2025-07-12,cash,-1.0,True,7,2025
BILL_0002888,USR_00049,electricity,6281.4,2025-08-05,2025-08-11,auto_debit,6.0,False,8,2025
BILL_0002889,USR_00049,electricity,7787.71,2025-09-14,2025-09-13,auto_debit,-1.0,True,9,2025
BILL_0002890,USR_00049,electricity,7457.18,2025-10-19,2025-11-17,upi,29.0,False,10,2025
BILL_0002891,USR_00049,electricity,5892.42,2025-11-14,2025-11-10,cash,-4.0,True,11,2025
BILL_0002892,USR_00049,electricity,6656.65,2025-12-23,2025-12-19,upi,-4.0,True,12,2025
BILL_0002893,USR_00049,rent,8692.12,2025-01-07,2025-02-01,upi,25.0,False,1,2025
BILL_0002894,USR_00049,rent,6643.37,2025-02-12,2025-02-08,upi,-4.0,True,2,2025
BILL_0002895,USR_00049,rent,7605.0,2025-03-25,2025-03-25,cash,0.0,True,3,2025
BILL_0002896,USR_00049,rent,7793.04,2025-04-05,2025-04-05,upi,0.0,True,4,2025
BILL_0002897,USR_00049,rent,7740.37,2025-05-07,2025-05-03,auto_debit,-4.0,True,5,2025
BILL_0002898,USR_00049,rent,6579.78,2025-06-13,2025-06-09,upi,-4.0,True,6,2025
BILL_0002899,USR_00049,rent,7311.63,2025-07-08,2025-07-04,upi,-4.0,True,7,2025
BILL_0002900,USR_00049,rent,7580.87,2025-08-20,2025-08-18,upi,-2.0,True,8,2025
BILL_0002901,USR_00049,rent,7290.68,2025-09-08,2025-09-06,upi,-2.0,True,9,2025
BILL_0002902,USR_00049,rent,7169.99,2025-10-17,2025-10-13,upi,-4.0,True,10,2025
BILL_0002903,USR_00049,rent,7314.19,2025-11-08,2025-11-03,cash,-5.0,True,11,2025
BILL_0002904,USR_00049,rent,7210.47,2025-12-14,2025-12-09,upi,-5.0,True,12,2025
BILL_0002905,USR_00049,broadband,2827.07,2025-01-23,2025-01-19,upi,-4.0,True,1,2025
BILL_0002906,USR_00049,broadband,2991.11,2025-02-21,2025-02-18,upi,-3.0,True,2,2025
BILL_0002907,USR_00049,broadband,2599.35,2025-03-23,2025-03-18,upi,-5.0,True,3,2025
BILL_0002908,USR_00049,broadband,2730.96,2025-04-18,2025-04-15,upi,-3.0,True,4,2025
BILL_0002909,USR_00049,broadband,2911.9,2025-05-10,2025-05-09,upi,-1.0,True,5,2025
BILL_0002910,USR_00049,broadband,2962.28,2025-06-10,2025-06-07,auto_debit,-3.0,True,6,2025
